国家,确诊,治愈,死亡,日期
关岛,133.0,0.0,5.0,2020-04-13
越南,265.0,145.0,0.0,2020-04-13
瓜德罗普岛,143.0,0.0,8.0,2020-04-13
多哥,77.0,29.0,3.0,2020-04-13
卢旺达,126.0,25.0,0.0,2020-04-13
布基纳法索,497.0,161.0,27.0,2020-04-13
马达加斯加,106.0,20.0,0.0,2020-04-13
钻石公主号邮轮,712.0,574.0,11.0,2020-04-13
缅甸,41.0,2.0,4.0,2020-04-13
百慕大,48.0,0.0,4.0,2020-04-13
利比里亚,59.0,4.0,6.0,2020-04-13
特立尼达和多巴哥,109.0,0.0,8.0,2020-04-13
阿鲁巴,92.0,0.0,0.0,2020-04-13
乌干达,54.0,18.0,0.0,2020-04-13
也门共和国,1.0,0.0,0.0,2020-04-13
蒙古,16.0,2.0,0.0,2020-04-13
开曼群岛,45.0,0.0,2.0,2020-04-13
巴哈马,42.0,0.0,8.0,2020-04-13
莫桑比克,21.0,2.0,0.0,2020-04-13
圭亚那,86.0,0.0,0.0,2020-04-13
巴巴多斯,67.0,0.0,4.0,2020-04-13
柬埔寨,122.0,50.0,0.0,2020-04-13
荷属圣马丁,50.0,0.0,9.0,2020-04-13
美属维尔京群岛,53.0,0.0,1.0,2020-04-13
黑山,267.0,5.0,3.0,2020-04-13
冰岛,1711.0,933.0,8.0,2020-04-13
马拉维,16.0,0.0,2.0,2020-04-13
安哥拉,19.0,4.0,2.0,2020-04-13
尼加拉瓜,7.0,0.0,1.0,2020-04-13
文莱,136.0,99.0,1.0,2020-04-13
毛里塔尼亚,7.0,2.0,1.0,2020-04-13
毛里求斯,324.0,42.0,9.0,2020-04-13
厄立特里亚,34.0,0.0,0.0,2020-04-13
新西兰,1064.0,546.0,5.0,2020-04-13
中国,184.0,184.0,3.0,2020-04-13
津巴布韦,14.0,0.0,3.0,2020-04-13
列支敦士登,80.0,0.0,1.0,2020-04-13
博茨瓦纳,13.0,0.0,1.0,2020-04-13
布隆迪共和国,5.0,0.0,0.0,2020-04-13
冈比亚,9.0,2.0,1.0,2020-04-13
叙利亚,25.0,4.0,2.0,2020-04-13
北马里亚纳群岛联邦,11.0,0.0,2.0,2020-04-13
圣马丁岛,33.0,0.0,2.0,2020-04-13
梵蒂冈,8.0,0.0,0.0,2020-04-13
法属波利尼西亚,51.0,0.0,0.0,2020-04-13
利比亚,25.0,9.0,5.0,2020-04-13
安提瓜和巴布达,21.0,0.0,2.0,2020-04-13
格林那达,14.0,0.0,0.0,2020-04-13
圣卢西亚,15.0,0.0,0.0,2020-04-13
圣文森特和格林纳丁斯,12.0,0.0,0.0,2020-04-13
库拉索岛,14.0,0.0,1.0,2020-04-13
特克斯和凯科斯群岛,8.0,0.0,1.0,2020-04-13
东帝汶,2.0,0.0,0.0,2020-04-13
福克兰群岛,5.0,0.0,0.0,2020-04-13
蒙特塞拉特,9.0,0.0,0.0,2020-04-13
摩纳哥,93.0,3.0,1.0,2020-04-13
老挝,19.0,0.0,0.0,2020-04-13
斐济,16.0,0.0,0.0,2020-04-13
伯利兹,10.0,0.0,2.0,2020-04-13
多米尼克,16.0,0.0,0.0,2020-04-13
圣其茨和尼维斯,12.0,0.0,0.0,2020-04-13
塞舌尔,11.0,0.0,0.0,2020-04-13
巴布亚新几内亚,2.0,0.0,0.0,2020-04-13
苏里南,10.0,4.0,1.0,2020-04-13
圣皮埃尔和密克隆群岛,1.0,0.0,0.0,2020-04-13
美国,583220.0,44319.0,23654.0,2020-04-14
俄罗斯,21102.0,1694.0,170.0,2020-04-14
英国,93873.0,344.0,12107.0,2020-04-14
巴西,23753.0,127.0,1355.0,2020-04-14
意大利,159516.0,35435.0,20465.0,2020-04-14
西班牙,172541.0,67504.0,18056.0,2020-04-14
秘鲁,7519.0,1798.0,193.0,2020-04-14
法国,98076.0,27718.0,14967.0,2020-04-14
印度,10815.0,1190.0,353.0,2020-04-14
荷兰,27419.0,291.0,2945.0,2020-04-14
土耳其,61049.0,3957.0,1296.0,2020-04-14
加拿大,26163.0,2770.0,823.0,2020-04-14
比利时,31119.0,6868.0,4157.0,2020-04-14
卡塔尔,3428.0,373.0,7.0,2020-04-14
巴基斯坦,5374.0,762.0,93.0,2020-04-14
沙特阿拉伯,5369.0,889.0,73.0,2020-04-14
新加坡,3252.0,560.0,9.0,2020-04-14
厄瓜多尔,7466.0,501.0,333.0,2020-04-14
葡萄牙,17448.0,347.0,567.0,2020-04-14
智利,7525.0,2367.0,82.0,2020-04-14
瑞典,11536.0,17.0,1071.0,2020-04-14
白俄罗斯,2578.0,169.0,26.0,2020-04-14
伊朗,74877.0,48129.0,4683.0,2020-04-14
孟加拉国,1012.0,42.0,46.0,2020-04-14
阿联酋,4521.0,852.0,25.0,2020-04-14
德国,130072.0,68200.0,3194.0,2020-04-14
乌克兰,3372.0,119.0,98.0,2020-04-14
哥伦比亚,2776.0,85.0,109.0,2020-04-14
印度尼西亚,4839.0,426.0,459.0,2020-04-14
波兰,6934.0,487.0,245.0,2020-04-14
多米尼加,2967.0,0.0,173.0,2020-04-14
墨西哥,5014.0,1.0,332.0,2020-04-14
科威特,1355.0,176.0,3.0,2020-04-14
爱尔兰,10647.0,62.0,365.0,2020-04-14
菲律宾,5223.0,295.0,335.0,2020-04-14
巴拿马,3234.0,4.0,79.0,2020-04-14
挪威,6547.0,0.0,133.0,2020-04-14
埃及,2190.0,488.0,164.0,2020-04-14
南非,2415.0,45.0,27.0,2020-04-14
日本,8173.0,404.0,162.0,2020-04-14
塞尔维亚,4465.0,118.0,94.0,2020-04-14
罗马尼亚,6633.0,914.0,318.0,2020-04-14
阿富汗,714.0,40.0,23.0,2020-04-14
阿根廷,2277.0,468.0,98.0,2020-04-14
加纳,636.0,17.0,8.0,2020-04-14
尼日利亚,343.0,91.0,10.0,2020-04-14
巴林,1522.0,645.0,7.0,2020-04-14
阿曼,813.0,130.0,4.0,2020-04-14
以色列,11868.0,2000.0,119.0,2020-04-14
摩洛哥,1838.0,210.0,126.0,2020-04-14
哈萨克斯坦,979.0,138.0,12.0,2020-04-14
摩尔多瓦,1712.0,75.0,33.0,2020-04-14
玻利维亚,300.0,0.0,24.0,2020-04-14
阿尔及利亚,1914.0,591.0,293.0,2020-04-14
捷克,6022.0,519.0,143.0,2020-04-14
亚美尼亚,1067.0,265.0,16.0,2020-04-14
波多黎各,897.0,0.0,44.0,2020-04-14
奥地利,14119.0,7633.0,384.0,2020-04-14
洪都拉斯,393.0,0.0,25.0,2020-04-14
丹麦,6318.0,894.0,285.0,2020-04-14
芬兰,3064.0,10.0,59.0,2020-04-14
瑞士,25739.0,13700.0,1148.0,2020-04-14
苏丹,29.0,2.0,4.0,2020-04-14
匈牙利,1512.0,122.0,122.0,2020-04-14
几内亚,319.0,17.0,0.0,2020-04-14
保加利亚,713.0,3.0,35.0,2020-04-14
塞内加尔,299.0,183.0,2.0,2020-04-14
危地马拉,153.0,0.0,3.0,2020-04-14
喀麦隆,848.0,130.0,14.0,2020-04-14
马来西亚,4987.0,2478.0,82.0,2020-04-14
古巴,669.0,0.0,18.0,2020-04-14
马约特,207.0,0.0,3.0,2020-04-14
希腊,2170.0,19.0,101.0,2020-04-14
索马里,60.0,1.0,2.0,2020-04-14
斯洛文尼亚,1212.0,152.0,55.0,2020-04-14
萨尔瓦多,125.0,0.0,6.0,2020-04-14
刚果（金）,241.0,20.0,20.0,2020-04-14
阿塞拜疆,1197.0,351.0,13.0,2020-04-14
科特迪瓦,626.0,89.0,6.0,2020-04-14
伊拉克,1378.0,717.0,78.0,2020-04-14
马尔代夫,20.0,14.0,0.0,2020-04-14
加蓬,75.0,1.0,1.0,2020-04-14
韩国,10564.0,7534.0,222.0,2020-04-14
波黑,1046.0,206.0,39.0,2020-04-14
几内亚比绍,40.0,3.0,0.0,2020-04-14
哥斯达黎加,577.0,0.0,3.0,2020-04-14
斯洛伐克,835.0,113.0,2.0,2020-04-14
黎巴嫩,641.0,80.0,21.0,2020-04-14
巴拉圭,134.0,12.0,6.0,2020-04-14
圣马力诺,356.0,2.0,35.0,2020-04-14
澳大利亚,6400.0,119.0,61.0,2020-04-14
赤道几内亚,21.0,3.0,0.0,2020-04-14
斯里兰卡,219.0,59.0,7.0,2020-04-14
乌兹别克斯坦,998.0,85.0,4.0,2020-04-14
赞比亚共和国,45.0,30.0,2.0,2020-04-14
立陶宛,1062.0,101.0,24.0,2020-04-14
牙买加,69.0,0.0,4.0,2020-04-14
拉脱维亚,653.0,0.0,5.0,2020-04-14
肯尼亚,216.0,40.0,9.0,2020-04-14
留尼旺,389.0,0.0,0.0,2020-04-14
委内瑞拉,171.0,0.0,9.0,2020-04-14
吉尔吉斯斯坦,419.0,67.0,5.0,2020-04-14
爱沙尼亚,1332.0,93.0,28.0,2020-04-14
北马其顿,854.0,44.0,38.0,2020-04-14
突尼斯,726.0,0.0,34.0,2020-04-14
塞浦路斯,695.0,0.0,16.0,2020-04-14
吉布提,298.0,41.0,2.0,2020-04-14
乍得,18.0,0.0,0.0,2020-04-14
塞拉利昂,10.0,0.0,0.0,2020-04-14
刚果（布）,74.0,10.0,5.0,2020-04-14
坦桑尼亚,46.0,7.0,3.0,2020-04-14
马恩岛,226.0,0.0,1.0,2020-04-14
马里,60.0,1.0,2.0,2020-04-14
巴勒斯坦,274.0,46.0,2.0,2020-04-14
格鲁吉亚,299.0,69.0,3.0,2020-04-14
贝宁,35.0,5.0,2.0,2020-04-14
佛得角,10.0,1.0,1.0,2020-04-14
泽西岛,198.0,0.0,4.0,2020-04-14
克罗地亚,1660.0,373.0,23.0,2020-04-14
安道尔,659.0,160.0,31.0,2020-04-14
根西岛,209.0,0.0,6.0,2020-04-14
尼泊尔,16.0,1.0,0.0,2020-04-14
南苏丹,4.0,0.0,0.0,2020-04-14
海地,31.0,0.0,2.0,2020-04-14
卢森堡,3292.0,241.0,69.0,2020-04-14
乌拉圭,512.0,231.0,21.0,2020-04-14
约旦,391.0,215.0,7.0,2020-04-14
法罗群岛,184.0,0.0,0.0,2020-04-14
阿尔巴尼亚,467.0,232.0,23.0,2020-04-14
尼日尔,548.0,86.0,13.0,2020-04-14
马提尼克,156.0,0.0,6.0,2020-04-14
斯威士兰,15.0,8.0,0.0,2020-04-14
泰国,2613.0,1405.0,41.0,2020-04-14
埃塞俄比亚,82.0,14.0,3.0,2020-04-14
法属圭亚那,86.0,0.0,0.0,2020-04-14
马耳他,384.0,44.0,3.0,2020-04-14
直布罗陀,129.0,0.0,1.0,2020-04-14
关岛,133.0,0.0,5.0,2020-04-14
越南,266.0,169.0,0.0,2020-04-14
瓜德罗普岛,143.0,0.0,8.0,2020-04-14
多哥,77.0,29.0,3.0,2020-04-14
卢旺达,127.0,42.0,0.0,2020-04-14
布基纳法索,515.0,170.0,28.0,2020-04-14
马达加斯加,106.0,20.0,0.0,2020-04-14
钻石公主号邮轮,712.0,574.0,12.0,2020-04-14
缅甸,62.0,2.0,4.0,2020-04-14
百慕大,50.0,0.0,4.0,2020-04-14
利比里亚,59.0,4.0,6.0,2020-04-14
特立尼达和多巴哥,112.0,0.0,8.0,2020-04-14
阿鲁巴,92.0,0.0,0.0,2020-04-14
乌干达,54.0,18.0,0.0,2020-04-14
蒙古,30.0,5.0,0.0,2020-04-14
开曼群岛,53.0,0.0,2.0,2020-04-14
巴哈马,42.0,0.0,8.0,2020-04-14
莫桑比克,21.0,2.0,0.0,2020-04-14
圭亚那,47.0,8.0,6.0,2020-04-14
巴巴多斯,68.0,0.0,4.0,2020-04-14
柬埔寨,122.0,50.0,0.0,2020-04-14
荷属圣马丁,50.0,0.0,9.0,2020-04-14
美属维尔京群岛,53.0,0.0,1.0,2020-04-14
黑山,274.0,9.0,4.0,2020-04-14
冰岛,1711.0,933.0,8.0,2020-04-14
马拉维,16.0,0.0,2.0,2020-04-14
安哥拉,19.0,4.0,2.0,2020-04-14
尼加拉瓜,9.0,0.0,1.0,2020-04-14
文莱,136.0,99.0,1.0,2020-04-14
毛里求斯,324.0,42.0,9.0,2020-04-14
新西兰,1072.0,628.0,9.0,2020-04-14
中国,324.0,324.0,5.0,2020-04-14
津巴布韦,14.0,0.0,3.0,2020-04-14
列支敦士登,80.0,0.0,1.0,2020-04-14
布隆迪共和国,5.0,0.0,1.0,2020-04-14
冈比亚,9.0,2.0,1.0,2020-04-14
叙利亚,29.0,5.0,2.0,2020-04-14
圣马丁岛,33.0,0.0,2.0,2020-04-14
法属波利尼西亚,53.0,0.0,0.0,2020-04-14
利比亚,26.0,9.0,1.0,2020-04-14
安提瓜和巴布达,21.0,0.0,2.0,2020-04-14
格林那达,14.0,0.0,0.0,2020-04-14
圣卢西亚,15.0,0.0,0.0,2020-04-14
圣文森特和格林纳丁斯,12.0,0.0,0.0,2020-04-14
特克斯和凯科斯群岛,9.0,0.0,1.0,2020-04-14
荷兰加勒比地区,3.0,0.0,0.0,2020-04-14
东帝汶,2.0,0.0,0.0,2020-04-14
蒙特塞拉特,9.0,0.0,0.0,2020-04-14
摩纳哥,93.0,3.0,1.0,2020-04-14
老挝,19.0,0.0,0.0,2020-04-14
斐济,16.0,0.0,0.0,2020-04-14
伯利兹,13.0,0.0,2.0,2020-04-14
多米尼克,16.0,0.0,0.0,2020-04-14
圣其茨和尼维斯,12.0,0.0,0.0,2020-04-14
美国,609696.0,49966.0,26059.0,2020-04-15
俄罗斯,24490.0,1986.0,198.0,2020-04-15
英国,98476.0,344.0,12868.0,2020-04-15
巴西,25262.0,14026.0,1532.0,2020-04-15
意大利,162488.0,37130.0,21067.0,2020-04-15
西班牙,177633.0,70853.0,18579.0,2020-04-15
秘鲁,7519.0,1798.0,193.0,2020-04-15
法国,103573.0,28805.0,15729.0,2020-04-15
印度,11933.0,1344.0,392.0,2020-04-15
荷兰,28153.0,291.0,3134.0,2020-04-15
土耳其,65111.0,4799.0,1403.0,2020-04-15
加拿大,27064.0,2770.0,903.0,2020-04-15
比利时,33573.0,7107.0,4440.0,2020-04-15
卡塔尔,3711.0,406.0,7.0,2020-04-15
巴基斯坦,5837.0,762.0,96.0,2020-04-15
沙特阿拉伯,5862.0,931.0,79.0,2020-04-15
新加坡,3699.0,652.0,10.0,2020-04-15
厄瓜多尔,7529.0,501.0,355.0,2020-04-15
葡萄牙,18091.0,347.0,599.0,2020-04-15
智利,7525.0,2367.0,82.0,2020-04-15
瑞典,11445.0,17.0,1033.0,2020-04-15
白俄罗斯,2919.0,169.0,29.0,2020-04-15
伊朗,76389.0,49933.0,4777.0,2020-04-15
孟加拉国,1012.0,42.0,46.0,2020-04-15
阿联酋,4933.0,933.0,28.0,2020-04-15
德国,130072.0,72600.0,3254.0,2020-04-15
乌克兰,3764.0,143.0,108.0,2020-04-15
哥伦比亚,2979.0,85.0,127.0,2020-04-15
印度尼西亚,5136.0,426.0,469.0,2020-04-15
波兰,7202.0,618.0,263.0,2020-04-15
多米尼加,3167.0,0.0,177.0,2020-04-15
墨西哥,5399.0,1.0,406.0,2020-04-15
科威特,1405.0,206.0,3.0,2020-04-15
爱尔兰,11479.0,62.0,406.0,2020-04-15
菲律宾,5453.0,353.0,349.0,2020-04-15
巴拿马,3400.0,4.0,87.0,2020-04-15
挪威,6623.0,0.0,139.0,2020-04-15
埃及,2350.0,514.0,178.0,2020-04-15
南非,2415.0,45.0,27.0,2020-04-15
日本,8488.0,404.0,169.0,2020-04-15
塞尔维亚,4465.0,118.0,94.0,2020-04-15
罗马尼亚,6633.0,914.0,318.0,2020-04-15
阿富汗,714.0,40.0,23.0,2020-04-15
阿根廷,2443.0,468.0,105.0,2020-04-15
加纳,636.0,17.0,8.0,2020-04-15
尼日利亚,362.0,99.0,11.0,2020-04-15
巴林,1671.0,663.0,7.0,2020-04-15
阿曼,910.0,131.0,4.0,2020-04-15
以色列,12200.0,2309.0,126.0,2020-04-15
摩洛哥,1988.0,218.0,127.0,2020-04-15
哈萨克斯坦,1091.0,138.0,12.0,2020-04-15
摩尔多瓦,1712.0,75.0,36.0,2020-04-15
玻利维亚,330.0,0.0,27.0,2020-04-15
阿尔及利亚,2070.0,691.0,326.0,2020-04-15
捷克,6101.0,642.0,161.0,2020-04-15
亚美尼亚,1111.0,297.0,17.0,2020-04-15
波多黎各,903.0,0.0,45.0,2020-04-15
奥地利,14234.0,7633.0,384.0,2020-04-15
洪都拉斯,397.0,0.0,25.0,2020-04-15
丹麦,6511.0,894.0,299.0,2020-04-15
芬兰,3161.0,10.0,64.0,2020-04-15
瑞士,26336.0,14700.0,1183.0,2020-04-15
苏丹,32.0,2.0,5.0,2020-04-15
匈牙利,1579.0,192.0,134.0,2020-04-15
几内亚,404.0,41.0,1.0,2020-04-15
保加利亚,735.0,3.0,36.0,2020-04-15
塞内加尔,314.0,190.0,2.0,2020-04-15
危地马拉,156.0,0.0,5.0,2020-04-15
喀麦隆,848.0,130.0,17.0,2020-04-15
马来西亚,5072.0,2647.0,82.0,2020-04-15
古巴,726.0,0.0,21.0,2020-04-15
马约特,207.0,0.0,3.0,2020-04-15
希腊,2170.0,19.0,101.0,2020-04-15
索马里,60.0,1.0,2.0,2020-04-15
斯洛文尼亚,1220.0,152.0,56.0,2020-04-15
萨尔瓦多,137.0,0.0,6.0,2020-04-15
刚果（金）,254.0,21.0,21.0,2020-04-15
阿塞拜疆,1253.0,404.0,13.0,2020-04-15
科特迪瓦,638.0,114.0,6.0,2020-04-15
伊拉克,1400.0,766.0,78.0,2020-04-15
马尔代夫,20.0,14.0,0.0,2020-04-15
加蓬,80.0,5.0,1.0,2020-04-15
韩国,10591.0,7616.0,225.0,2020-04-15
波黑,1076.0,234.0,41.0,2020-04-15
几内亚比绍,40.0,3.0,0.0,2020-04-15
哥斯达黎加,595.0,0.0,3.0,2020-04-15
斯洛伐克,863.0,151.0,2.0,2020-04-15
黎巴嫩,658.0,81.0,21.0,2020-04-15
巴拉圭,147.0,12.0,6.0,2020-04-15
圣马力诺,371.0,2.0,36.0,2020-04-15
澳大利亚,6400.0,119.0,61.0,2020-04-15
赤道几内亚,41.0,4.0,0.0,2020-04-15
斯里兰卡,219.0,59.0,7.0,2020-04-15
乌兹别克斯坦,1054.0,85.0,4.0,2020-04-15
赞比亚共和国,48.0,30.0,2.0,2020-04-15
立陶宛,1070.0,101.0,24.0,2020-04-15
牙买加,72.0,0.0,4.0,2020-04-15
拉脱维亚,657.0,0.0,5.0,2020-04-15
肯尼亚,225.0,53.0,10.0,2020-04-15
留尼旺,391.0,0.0,0.0,2020-04-15
委内瑞拉,181.0,0.0,9.0,2020-04-15
吉尔吉斯斯坦,430.0,67.0,5.0,2020-04-15
爱沙尼亚,1373.0,93.0,31.0,2020-04-15
北马其顿,908.0,86.0,44.0,2020-04-15
突尼斯,747.0,0.0,34.0,2020-04-15
塞浦路斯,695.0,0.0,17.0,2020-04-15
吉布提,435.0,71.0,2.0,2020-04-15
乍得,23.0,0.0,0.0,2020-04-15
塞拉利昂,13.0,0.0,0.0,2020-04-15
刚果（布）,117.0,11.0,5.0,2020-04-15
坦桑尼亚,59.0,7.0,4.0,2020-04-15
马恩岛,228.0,0.0,2.0,2020-04-15
马里,144.0,34.0,13.0,2020-04-15
巴勒斯坦,305.0,46.0,2.0,2020-04-15
格鲁吉亚,309.0,69.0,3.0,2020-04-15
贝宁,35.0,18.0,1.0,2020-04-15
佛得角,11.0,1.0,1.0,2020-04-15
泽西岛,213.0,0.0,4.0,2020-04-15
克罗地亚,1704.0,415.0,31.0,2020-04-15
安道尔,673.0,169.0,33.0,2020-04-15
根西岛,218.0,0.0,6.0,2020-04-15
尼泊尔,16.0,1.0,0.0,2020-04-15
南苏丹,4.0,0.0,0.0,2020-04-15
海地,40.0,0.0,3.0,2020-04-15
卢森堡,3307.0,241.0,67.0,2020-04-15
中非共和国,11.0,0.0,0.0,2020-04-15
乌拉圭,512.0,231.0,21.0,2020-04-15
圣多美和普林西比,4.0,0.0,0.0,2020-04-15
约旦,397.0,235.0,7.0,2020-04-15
法罗群岛,184.0,0.0,0.0,2020-04-15
阿尔巴尼亚,494.0,251.0,23.0,2020-04-15
尼日尔,570.0,90.0,14.0,2020-04-15
马提尼克,157.0,0.0,8.0,2020-04-15
斯威士兰,15.0,8.0,0.0,2020-04-15
泰国,2643.0,1497.0,43.0,2020-04-15
埃塞俄比亚,85.0,15.0,3.0,2020-04-15
法属圭亚那,88.0,0.0,0.0,2020-04-15
马耳他,384.0,44.0,3.0,2020-04-15
直布罗陀,129.0,0.0,1.0,2020-04-15
关岛,134.0,0.0,5.0,2020-04-15
越南,267.0,169.0,0.0,2020-04-15
瓜德罗普岛,143.0,0.0,8.0,2020-04-15
多哥,81.0,35.0,3.0,2020-04-15
卢旺达,134.0,49.0,0.0,2020-04-15
布基纳法索,528.0,177.0,30.0,2020-04-15
马达加斯加,108.0,23.0,0.0,2020-04-15
钻石公主号邮轮,712.0,574.0,12.0,2020-04-15
缅甸,74.0,2.0,4.0,2020-04-15
百慕大,57.0,0.0,4.0,2020-04-15
利比里亚,59.0,4.0,6.0,2020-04-15
特立尼达和多巴哥,113.0,0.0,8.0,2020-04-15
阿鲁巴,92.0,0.0,0.0,2020-04-15
乌干达,55.0,18.0,0.0,2020-04-15
也门共和国,1.0,0.0,0.0,2020-04-15
蒙古,30.0,5.0,0.0,2020-04-15
开曼群岛,53.0,0.0,2.0,2020-04-15
巴哈马,47.0,0.0,8.0,2020-04-15
莫桑比克,28.0,2.0,0.0,2020-04-15
圭亚那,88.0,8.0,6.0,2020-04-15
巴巴多斯,71.0,0.0,4.0,2020-04-15
柬埔寨,122.0,50.0,0.0,2020-04-15
荷属圣马丁,52.0,0.0,9.0,2020-04-15
美属维尔京群岛,53.0,0.0,1.0,2020-04-15
黑山,283.0,46.0,4.0,2020-04-15
冰岛,1720.0,989.0,8.0,2020-04-15
马拉维,16.0,0.0,2.0,2020-04-15
安哥拉,19.0,5.0,2.0,2020-04-15
不丹,5.0,0.0,0.0,2020-04-15
尼加拉瓜,9.0,0.0,1.0,2020-04-15
文莱,136.0,99.0,1.0,2020-04-15
毛里塔尼亚,7.0,2.0,1.0,2020-04-15
毛里求斯,324.0,51.0,9.0,2020-04-15
厄立特里亚,35.0,0.0,0.0,2020-04-15
新西兰,1078.0,728.0,9.0,2020-04-15
中国,0.0,0.0,0.0,2020-04-15
津巴布韦,18.0,0.0,3.0,2020-04-15
列支敦士登,80.0,0.0,1.0,2020-04-15
博茨瓦纳,13.0,0.0,1.0,2020-04-15
布隆迪共和国,5.0,0.0,1.0,2020-04-15
冈比亚,9.0,2.0,1.0,2020-04-15
叙利亚,29.0,5.0,2.0,2020-04-15
北马里亚纳群岛联邦,11.0,0.0,2.0,2020-04-15
圣马丁岛,33.0,0.0,2.0,2020-04-15
梵蒂冈,8.0,0.0,0.0,2020-04-15
法属波利尼西亚,55.0,0.0,0.0,2020-04-15
利比亚,35.0,9.0,1.0,2020-04-15
英属维尔京群岛,3.0,0.0,0.0,2020-04-15
安提瓜和巴布达,23.0,0.0,2.0,2020-04-15
格林那达,14.0,0.0,0.0,2020-04-15
圣卢西亚,15.0,0.0,0.0,2020-04-15
圣文森特和格林纳丁斯,12.0,0.0,0.0,2020-04-15
库拉索岛,14.0,0.0,1.0,2020-04-15
特克斯和凯科斯群岛,9.0,0.0,1.0,2020-04-15
荷兰加勒比地区,3.0,0.0,0.0,2020-04-15
东帝汶,6.0,0.0,0.0,2020-04-15
福克兰群岛,5.0,0.0,0.0,2020-04-15
蒙特塞拉特,11.0,0.0,0.0,2020-04-15
摩纳哥,93.0,3.0,1.0,2020-04-15
老挝,19.0,0.0,0.0,2020-04-15
斐济,16.0,0.0,0.0,2020-04-15
新喀里多尼亚,18.0,0.0,0.0,2020-04-15
伯利兹,14.0,0.0,2.0,2020-04-15
多米尼克,16.0,0.0,0.0,2020-04-15
圣其茨和尼维斯,12.0,0.0,0.0,2020-04-15
纳米比亚,16.0,3.0,0.0,2020-04-15
塞舌尔,11.0,0.0,0.0,2020-04-15
格陵兰,11.0,0.0,0.0,2020-04-15
巴布亚新几内亚,2.0,0.0,0.0,2020-04-15
圣巴泰勒米岛,6.0,0.0,0.0,2020-04-15
苏里南,10.0,4.0,1.0,2020-04-15
安圭拉,3.0,0.0,0.0,2020-04-15
圣皮埃尔和密克隆群岛,1.0,0.0,0.0,2020-04-15
圣巴泰勒米,6.0,0.0,0.0,2020-04-15
美国,640014.0,52772.0,31002.0,2020-04-16
俄罗斯,27938.0,2304.0,232.0,2020-04-16
英国,103093.0,344.0,13729.0,2020-04-16
巴西,29015.0,14026.0,1760.0,2020-04-16
意大利,165155.0,38092.0,21645.0,2020-04-16
西班牙,182816.0,74797.0,19130.0,2020-04-16
秘鲁,7519.0,1798.0,193.0,2020-04-16
法国,106206.0,31000.0,17167.0,2020-04-16
印度,12759.0,1515.0,420.0,2020-04-16
荷兰,29214.0,291.0,3315.0,2020-04-16
土耳其,69392.0,5674.0,1518.0,2020-04-16
加拿大,28893.0,2770.0,1048.0,2020-04-16
比利时,34809.0,7562.0,4857.0,2020-04-16
卡塔尔,3711.0,406.0,7.0,2020-04-16
巴基斯坦,6383.0,1446.0,111.0,2020-04-16
沙特阿拉伯,6380.0,990.0,83.0,2020-04-16
新加坡,3699.0,652.0,10.0,2020-04-16
厄瓜多尔,7603.0,501.0,369.0,2020-04-16
葡萄牙,18841.0,493.0,629.0,2020-04-16
智利,8273.0,2367.0,94.0,2020-04-16
瑞典,12540.0,17.0,1333.0,2020-04-16
白俄罗斯,4204.0,169.0,40.0,2020-04-16
伊朗,77995.0,52229.0,4869.0,2020-04-16
孟加拉国,1012.0,42.0,46.0,2020-04-16
阿联酋,5365.0,1034.0,33.0,2020-04-16
德国,130450.0,77000.0,3569.0,2020-04-16
乌克兰,4161.0,186.0,116.0,2020-04-16
哥伦比亚,3105.0,85.0,131.0,2020-04-16
印度尼西亚,5516.0,548.0,496.0,2020-04-16
波兰,7582.0,668.0,286.0,2020-04-16
多米尼加,3286.0,0.0,183.0,2020-04-16
墨西哥,5847.0,1.0,449.0,2020-04-16
科威特,1524.0,225.0,3.0,2020-04-16
爱尔兰,12547.0,62.0,444.0,2020-04-16
菲律宾,5660.0,435.0,362.0,2020-04-16
巴拿马,3472.0,4.0,94.0,2020-04-16
挪威,6798.0,0.0,150.0,2020-04-16
埃及,2505.0,553.0,183.0,2020-04-16
南非,2506.0,45.0,34.0,2020-04-16
日本,9005.0,404.0,182.0,2020-04-16
塞尔维亚,5318.0,443.0,103.0,2020-04-16
罗马尼亚,7216.0,1217.0,372.0,2020-04-16
阿富汗,784.0,40.0,25.0,2020-04-16
阿根廷,2571.0,468.0,112.0,2020-04-16
加纳,641.0,83.0,8.0,2020-04-16
尼日利亚,407.0,128.0,12.0,2020-04-16
巴林,1698.0,703.0,7.0,2020-04-16
阿曼,1019.0,176.0,4.0,2020-04-16
以色列,12591.0,2624.0,140.0,2020-04-16
摩洛哥,2251.0,247.0,128.0,2020-04-16
哈萨克斯坦,1275.0,138.0,12.0,2020-04-16
摩尔多瓦,2049.0,171.0,44.0,2020-04-16
玻利维亚,330.0,0.0,27.0,2020-04-16
阿尔及利亚,2160.0,708.0,336.0,2020-04-16
捷克,6216.0,819.0,166.0,2020-04-16
亚美尼亚,1111.0,297.0,17.0,2020-04-16
波多黎各,923.0,0.0,45.0,2020-04-16
奥地利,14350.0,7633.0,384.0,2020-04-16
洪都拉斯,407.0,0.0,26.0,2020-04-16
丹麦,6681.0,2748.0,309.0,2020-04-16
芬兰,3237.0,10.0,72.0,2020-04-16
瑞士,26480.0,15400.0,1274.0,2020-04-16
苏丹,32.0,2.0,5.0,2020-04-16
匈牙利,1652.0,199.0,142.0,2020-04-16
几内亚,404.0,41.0,1.0,2020-04-16
